date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-05-13,440,0,375,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-14,440,0,383,7,0,0,0,0.0,8,0,0.0,,0.0,台湾
2020-05-15,440,0,387,7,0,0,0,0.0,4,0,0.0,,0.0,台湾
2020-05-16,440,0,389,7,0,0,0,0.0,2,0,0.0,,0.0,台湾
2020-05-17,440,0,395,7,0,0,0,0.0,6,0,0.0,,0.0,台湾
2020-05-18,440,0,398,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-19,440,0,401,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-20,440,0,402,7,0,0,0,0.0,1,0,0.0,,0.0,台湾
2020-05-21,441,0,407,7,0,0,1,0.0,5,0,0.0,,0.0,台湾
2020-05-22,441,0,408,7,0,0,0,0.0,1,0,0.0,,0.0,台湾
2020-05-23,441,0,411,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-24,441,0,414,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-25,441,0,415,7,0,0,0,0.0,1,0,0.0,,0.0,台湾
2020-05-26,441,0,416,7,0,0,0,0.0,1,0,0.0,,0.0,台湾
2020-05-27,441,0,419,7,0,0,0,0.0,3,0,0.0,,0.0,台湾
2020-05-28,441,0,420,7,0,0,0,0.0,1,0,0.0,,0.0,台湾
2020-05-29,442,0,420,7,0,0,1,0.0,0,0,0.0,,0.0,台湾
2020-01-23,5,4,0,0,0,0,5,,0,0,,,,福建
2020-01-24,10,7,0,0,0,0,5,,0,0,,,0.0,福建
2020-01-25,18,27,0,0,0,0,8,,0,0,,,0.0,福建
2020-01-26,35,59,0,0,0,0,17,,0,0,,,0.0,福建
2020-01-27,59,68,0,0,0,0,24,,0,0,,,0.0,福建
2020-01-28,82,80,0,0,0,0,23,,0,0,,,0.0,福建
2020-01-29,101,110,0,0,0,0,19,,0,0,,,0.0,福建
2020-01-30,120,116,0,0,0,0,19,,0,0,,,0.0,福建
2020-01-31,144,111,0,0,0,0,24,,0,0,,,0.0,福建
2020-02-01,159,99,0,0,0,0,15,,0,0,,,0.0,福建
2020-02-02,179,96,0,0,0,0,20,,0,0,,,0.0,福建
2020-02-03,194,87,1,0,0,0,15,,1,0,,,0.0,福建
2020-02-04,205,91,7,0,0,0,11,,6,0,,,0.0,福建
2020-02-05,215,0,11,0,0,0,10,0.0,4,0,,,0.0,福建
2020-02-06,224,94,15,0,0,0,9,45.0,4,0,,,0.0,福建
2020-02-07,239,0,20,0,0,0,15,0.0,5,0,,,0.0,福建
2020-02-08,250,0,24,0,0,0,11,,4,0,,,0.0,福建
2020-02-09,261,0,35,0,0,0,11,0.0,11,0,,,0.0,福建
2020-02-10,267,0,39,0,0,0,6,,4,0,,,0.0,福建
2020-02-11,272,0,46,0,0,0,5,,7,0,,,0.0,福建
2020-02-12,279,0,54,0,0,0,7,,8,0,,,0.0,福建
2020-02-13,281,0,59,0,0,0,2,,5,0,,,0.0,福建
2020-02-14,285,0,66,0,0,0,4,,7,0,,,0.0,福建
2020-02-15,287,0,77,0,0,0,2,,11,0,,,0.0,福建
2020-02-16,290,0,84,0,0,0,3,,7,0,,,0.0,福建
2020-02-17,292,0,91,0,0,0,2,,7,0,,,0.0,福建
2020-02-18,293,0,96,0,0,0,1,,5,0,,,0.0,福建
2020-02-19,293,0,112,1,0,0,0,,16,1,,,0.0,福建
2020-02-20,293,0,134,1,0,0,0,,22,0,,,0.0,福建
2020-02-21,293,0,150,1,0,0,0,,16,0,,,0.0,福建
2020-02-22,293,0,165,1,0,0,0,,15,0,,,0.0,福建
2020-02-23,293,0,174,1,0,0,0,,9,0,,,0.0,福建
2020-02-24,294,0,188,1,0,0,1,,14,0,,,0.0,福建
2020-02-25,294,0,205,1,0,0,0,,17,0,,,0.0,福建
2020-02-26,296,0,225,1,0,0,2,,20,0,,,0.0,福建
2020-02-27,296,0,232,1,0,0,0,,7,0,,,0.0,福建
2020-02-28,296,0,241,1,0,0,0,,9,0,,,0.0,福建
2020-02-29,296,0,243,1,0,0,0,,2,0,,,0.0,福建
2020-03-01,296,0,247,1,0,0,0,,4,0,,,0.0,福建
2020-03-02,296,0,255,1,0,0,0,,8,0,,,0.0,福建
2020-03-03,296,0,261,1,0,0,0,,6,0,,,0.0,福建
2020-03-04,296,0,270,1,0,0,0,,9,0,,,0.0,福建
2020-03-05,296,0,278,1,0,0,0,,8,0,,,0.0,福建
2020-03-06,296,0,284,1,0,0,0,,6,0,,,0.0,福建
2020-03-07,296,0,295,1,0,0,0,,11,0,,,0.0,福建
2020-03-08,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-09,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-10,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-11,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-12,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-13,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-14,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-15,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-16,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-17,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-18,296,0,295,1,0,0,0,,0,0,,,0.0,福建
2020-03-19,299,0,295,1,0,0,3,,0,0,,,0.0,福建
2020-03-20,303,0,295,1,0,0,4,,0,0,,,0.0,福建
2020-03-21,307,0,295,1,0,0,4,,0,0,,,0.0,福建
2020-03-22,313,0,295,1,0,0,6,,0,0,,,0.0,福建
2020-03-23,318,0,295,1,0,0,5,,0,0,,,0.0,福建
2020-03-24,322,0,295,1,0,0,4,,0,0,,,0.0,福建
2020-03-25,328,0,295,1,0,0,6,,0,0,,,0.0,福建
2020-03-26,331,0,295,1,0,0,3,,0,0,,,0.0,福建
2020-03-27,337,0,295,1,0,0,6,,0,0,,,0.0,福建
2020-03-28,338,0,295,1,0,0,1,,0,0,,,0.0,福建
2020-03-29,340,0,295,1,0,0,2,,0,0,,,0.0,福建
2020-03-30,343,0,295,1,0,0,3,,0,0,,,0.0,福建
2020-03-31,345,0,297,1,0,0,2,,2,0,,,0.0,福建
2020-04-01,345,0,299,1,0,0,0,,2,0,,,0.0,福建
2020-04-02,349,0,300,1,0,0,4,,1,0,,,0.0,福建
2020-04-03,350,0,301,1,0,0,1,,1,0,,,0.0,福建
2020-04-04,350,0,303,1,0,0,0,,2,0,,,0.0,福建
2020-04-05,350,0,305,1,0,0,0,,2,0,,,0.0,福建
2020-04-06,351,0,305,1,0,0,1,,0,0,,,0.0,福建
2020-04-07,351,0,307,1,0,0,0,,2,0,,,0.0,福建
2020-04-08,351,0,308,1,0,0,0,,1,0,,,0.0,福建
2020-04-09,351,0,311,1,0,0,0,,3,0,,,0.0,福建
2020-04-10,351,0,317,1,0,0,0,,6,0,,,0.0,福建
2020-04-11,352,0,321,1,0,0,1,,4,0,,,0.0,福建
2020-04-12,352,0,325,1,0,0,0,,4,0,,,0.0,福建
2020-04-13,353,0,329,1,0,0,1,,4,0,,,0.0,福建
2020-04-14,353,0,331,1,0,0,0,,2,0,,,0.0,福建
2020-04-15,353,0,333,1,0,0,0,,2,0,,,0.0,福建
2020-04-16,354,0,334,1,0,0,1,,1,0,,,0.0,福建
2020-04-17,355,0,336,1,0,0,1,,2,0,,,0.0,福建
2020-04-18,355,0,339,1,0,0,0,,3,0,,,0.0,福建
2020-04-19,355,0,339,1,0,0,0,,0,0,,,0.0,福建
2020-04-20,355,0,341,1,0,0,0,,2,0,,,0.0,福建
2020-04-21,355,0,342,1,0,0,0,,1,0,,,0.0,福建
2020-04-22,355,0,342,1,0,0,0,,0,0,,,0.0,福建
2020-04-23,355,0,346,1,0,0,0,,4,0,,,0.0,福建
2020-04-24,355,0,349,1,0,0,0,,3,0,,,0.0,福建
2020-04-25,355,0,349,1,0,0,0,,0,0,,,0.0,福建
2020-04-26,355,0,349,1,0,0,0,,0,0,,,0.0,福建
2020-04-27,355,0,349,1,0,0,0,,0,0,,,0.0,福建
2020-04-28,355,0,352,1,0,0,0,,3,0,,,0.0,福建
2020-04-29,355,0,353,1,0,0,0,,1,0,,,0.0,福建
2020-04-30,356,0,353,1,0,0,1,,0,0,,,0.0,福建
2020-05-01,356,0,353,1,0,0,0,,0,0,,,0.0,福建
2020-05-02,356,0,353,1,0,0,0,,0,0,,,0.0,福建
2020-05-03,356,0,353,1,0,0,0,,0,0,,,0.0,福建
2020-05-04,356,0,353,1,0,0,0,,0,0,,,0.0,福建
2020-05-05,356,0,353,1,0,0,0,,0,0,,,0.0,福建
2020-05-06,356,0,354,1,0,0,0,,1,0,,,0.0,福建
2020-05-07,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-08,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-09,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-10,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-11,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-12,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-13,356,0,354,1,0,0,0,,0,0,,,0.0,福建
2020-05-14,356,0,355,1,0,0,0,,1,0,,,0.0,福建
2020-05-15,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-16,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-17,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-18,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-19,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-20,356,0,355,1,0,0,0,0.0,0,0,0.0,,0.0,福建
2020-05-21,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-22,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-23,356,0,355,1,0,0,0,0.0,0,0,0.0,,0.0,福建
2020-05-24,356,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-25,357,0,355,1,0,0,1,,0,0,,,0.0,福建
2020-05-26,357,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-05-27,358,0,355,1,0,0,1,,0,0,,,0.0,福建
2020-05-28,358,0,355,1,0,0,0,,0,0,,,0.0,福建
2020-01-24,8,0,0,1,0,0,8,,0,1,,,,河北
2020-01-25,13,5,0,1,0,0,5,,0,0,,,0.0,河北
2020-01-26,18,13,0,1,0,0,5,,0,0,,,0.0,河北
2020-01-27,33,20,0,1,0,0,15,,0,0,,,0.0,河北
2020-01-28,48,56,0,1,0,0,15,,0,0,,,0.0,河北
2020-01-29,65,68,0,1,0,0,17,,0,0,,,0.0,河北
2020-01-30,82,78,0,1,0,0,17,,0,0,,,0.0,河北
2020-01-31,96,88,0,1,0,0,14,,0,0,,,0.0,河北
2020-02-01,104,104,3,1,0,0,8,,3,0,,,0.0,河北
2020-02-02,113,108,3,1,0,0,9,,0,0,,,0.0,河北
2020-02-03,126,93,3,1,0,0,13,,0,0,,,0.0,河北
2020-02-04,135,117,4,1,0,0,9,,1,0,,,0.0,河北
2020-02-05,157,0,7,1,0,0,22,0.0,3,0,,,0.0,河北
2020-02-06,171,117,16,1,0,0,14,44.0,9,0,,,0.0,河北
2020-02-07,195,0,25,1,0,0,24,0.0,9,0,,,0.0,河北
2020-02-08,206,0,30,2,0,0,11,,5,1,,,0.0,河北
2020-02-09,218,0,35,2,0,0,12,,5,0,,,0.0,河北
2020-02-10,239,0,41,2,0,0,21,,6,0,,,0.0,河北
2020-02-11,251,0,48,2,0,0,12,,7,0,,,0.0,河北
2020-02-12,265,0,54,3,0,0,14,,6,1,,,0.0,河北
2020-02-13,283,0,69,3,0,0,18,,15,0,,,0.0,河北
2020-02-14,291,0,86,3,0,0,8,,17,0,,,0.0,河北
2020-02-15,300,0,100,3,0,0,9,0.0,14,0,,,0.0,河北
2020-02-16,301,0,109,3,0,0,1,,9,0,,,0.0,河北
2020-02-17,302,0,123,4,0,0,1,,14,1,,,0.0,河北
2020-02-18,306,0,136,4,0,0,4,,13,0,,,0.0,河北
2020-02-19,307,0,152,5,0,0,1,,16,1,,,0.0,河北
2020-02-20,308,0,170,5,0,0,1,,18,0,,,0.0,河北
2020-02-21,309,0,184,6,0,0,1,,14,1,,,0.0,河北
2020-02-22,311,0,204,6,0,0,2,,20,0,,,0.0,河北
2020-02-23,311,0,221,6,0,0,0,,17,0,,,0.0,河北
2020-02-24,311,0,241,6,0,0,0,,20,0,,,0.0,河北
2020-02-25,312,0,248,6,0,0,1,,7,0,,,0.0,河北
2020-02-26,317,0,261,6,0,0,5,,13,0,,,0.0,河北
2020-02-27,318,0,274,6,0,0,1,,13,0,,,0.0,河北
2020-02-28,318,0,277,6,0,0,0,,3,0,,,0.0,河北
2020-02-29,318,0,283,6,0,0,0,,6,0,,,0.0,河北
2020-03-01,318,0,294,6,0,0,0,,11,0,,,0.0,河北
2020-03-02,318,0,297,6,0,0,0,,3,0,,,0.0,河北
2020-03-03,318,0,300,6,0,0,0,,3,0,,,0.0,河北
2020-03-04,318,0,301,6,0,0,0,,1,0,,,0.0,河北
2020-03-05,318,0,304,6,0,0,0,,3,0,,,0.0,河北
2020-03-06,318,0,305,6,0,0,0,,1,0,,,0.0,河北
2020-03-07,318,0,307,6,0,0,0,,2,0,,,0.0,河北
2020-03-08,318,0,307,6,0,0,0,,0,0,,,0.0,河北
2020-03-09,318,0,307,6,0,0,0,,0,0,,,0.0,河北
2020-03-10,318,0,307,6,0,0,0,,0,0,,,0.0,河北
2020-03-11,318,0,307,6,0,0,0,,0,0,,,0.0,河北
2020-03-12,318,0,310,6,0,0,0,,3,0,,,0.0,河北
2020-03-13,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-14,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-15,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-16,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-17,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-18,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-19,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-20,318,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-21,319,0,310,6,0,0,1,,0,0,,,0.0,河北
2020-03-22,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-23,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-24,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-25,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-26,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-27,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-28,319,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-29,321,0,310,6,0,0,2,,0,0,,,0.0,河北
2020-03-30,321,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-03-31,323,0,310,6,0,0,2,,0,0,,,0.0,河北
2020-04-01,325,0,310,6,0,0,2,,0,0,,,0.0,河北
2020-04-02,326,0,310,6,0,0,1,,0,0,,,0.0,河北
2020-04-03,326,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-04-04,327,0,310,6,0,0,1,,0,0,,,0.0,河北
2020-04-05,327,0,310,6,0,0,0,,0,0,,,0.0,河北
2020-04-06,327,0,312,6,0,0,0,,2,0,,,0.0,河北
2020-04-07,327,0,312,6,0,0,0,,0,0,,,0.0,河北
2020-04-08,327,0,313,6,0,0,0,0.0,1,0,0.0,,0.0,河北
2020-04-09,327,0,313,6,0,0,0,,0,0,,,0.0,河北
2020-04-10,327,0,313,6,0,0,0,,0,0,,,0.0,河北
2020-04-11,327,0,313,6,0,0,0,,0,0,,,0.0,河北
2020-04-12,327,0,313,6,0,0,0,,0,0,,,0.0,河北
2020-04-13,327,0,314,6,0,0,0,,1,0,,,0.0,河北
2020-04-14,327,0,314,6,0,0,0,,0,0,,,0.0,河北
2020-04-15,328,0,315,6,0,0,1,,1,0,,,0.0,河北
2020-04-16,328,0,316,6,0,0,0,,1,0,,,0.0,河北
2020-04-17,328,0,316,6,0,0,0,,0,0,,,0.0,河北
2020-04-18,328,0,316,6,0,0,0,,0,0,,,0.0,河北
2020-04-19,328,0,317,6,0,0,0,,1,0,,,0.0,河北
2020-04-20,328,0,317,6,0,0,0,,0,0,,,0.0,河北
2020-04-21,328,0,317,6,0,0,0,,0,0,,,0.0,河北
2020-04-22,328,0,317,6,0,0,0,,0,0,,,0.0,河北
2020-04-23,328,0,317,6,0,0,0,,0,0,,,0.0,河北
2020-04-24,328,0,318,6,0,0,0,,1,0,,,0.0,河北
2020-04-25,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-04-26,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-04-27,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-04-28,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-04-29,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-04-30,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-05-01,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-05-02,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-05-03,328,0,318,6,0,0,0,,0,0,,,0.0,河北
2020-05-04,328,0,320,6,0,0,0,,2,0,,,0.0,河北
2020-05-05,328,0,320,6,0,0,0,,0,0,,,0.0,河北
2020-05-06,328,0,320,6,0,0,0,,0,0,,,0.0,河北
2020-05-07,328,0,320,6,0,0,0,,0,0,,,0.0,河北
2020-05-08,328,0,320,6,0,0,0,,0,0,,,0.0,河北
2020-05-09,328,0,321,6,0,0,0,,1,0,,,0.0,河北
2020-05-10,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-11,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-12,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-13,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-14,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-15,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-16,328,0,321,6,0,0,0,,0,0,,,0.0,河北
2020-05-17,328,0,322,6,0,0,0,,1,0,,,0.0,河北
2020-05-18,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-19,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-20,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-21,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-22,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-23,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-24,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-25,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-26,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-27,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-05-28,328,0,322,6,0,0,0,,0,0,,,0.0,河北
2020-01-23,3,0,0,0,0,0,3,,0,0,,,,陕西
2020-01-24,5,0,0,0,0,0,2,,0,0,,,0.0,陕西
2020-01-25,15,0,0,0,0,0,10,,0,0,,,0.0,陕西
2020-01-26,22,0,0,0,0,0,7,,0,0,,,0.0,陕西
2020-01-27,35,0,0,0,0,0,13,,0,0,,,0.0,陕西
2020-01-28,46,0,0,0,0,0,11,,0,0,,,0.0,陕西
2020-01-29,63,116,0,0,0,0,17,,0,0,,,0.0,陕西
2020-01-30,87,132,0,0,0,0,24,,0,0,,,0.0,陕西
2020-01-31,101,158,0,0,0,0,14,,0,0,,,0.0,陕西
2020-02-01,116,201,0,0,0,0,15,,0,0,,,0.0,陕西
2020-02-02,128,205,0,0,0,0,12,,0,0,,,0.0,陕西
2020-02-03,142,221,0,0,0,0,14,,0,0,,,0.0,陕西
2020-02-04,165,215,0,0,0,0,23,,0,0,,,0.0,陕西
2020-02-05,173,0,6,0,0,0,8,0.0,6,0,,,0.0,陕西
2020-02-06,184,360,11,0,0,0,11,70.0,5,0,,,0.0,陕西
2020-02-07,195,360,17,0,0,0,11,0.0,6,0,,,0.0,陕西
2020-02-08,208,0,20,0,0,0,13,,3,0,,,0.0,陕西
2020-02-09,213,0,27,0,0,0,5,,7,0,,,0.0,陕西
2020-02-10,219,0,31,0,0,0,6,,4,0,,,0.0,陕西
2020-02-11,225,0,36,0,0,0,6,,5,0,,,0.0,陕西
2020-02-12,229,0,42,0,0,0,4,,6,0,,,0.0,陕西
2020-02-13,230,0,49,0,0,0,1,,7,0,,,0.0,陕西
2020-02-14,232,0,53,0,0,0,2,,4,0,,,0.0,陕西
2020-02-15,236,0,64,0,0,0,4,,11,0,,,0.0,陕西
2020-02-16,240,0,74,0,0,0,4,,10,0,,,0.0,陕西
2020-02-17,240,0,79,0,0,0,0,,5,0,,,0.0,陕西
2020-02-18,242,0,89,0,0,0,2,,10,0,,,0.0,陕西
2020-02-19,245,0,105,1,0,0,3,,16,1,,,0.0,陕西
2020-02-20,245,0,117,1,0,0,0,,12,0,,,0.0,陕西
2020-02-21,245,0,140,1,0,0,0,,23,0,,,0.0,陕西
2020-02-22,245,0,153,1,0,0,0,,13,0,,,0.0,陕西
2020-02-23,245,0,162,1,0,0,0,,9,0,,,0.0,陕西
2020-02-24,245,0,175,1,0,0,0,,13,0,,,0.0,陕西
2020-02-25,245,0,186,1,0,0,0,,11,0,,,0.0,陕西
2020-02-26,245,0,194,1,0,0,0,,8,0,,,0.0,陕西
2020-02-27,245,0,197,1,0,0,0,,3,0,,,0.0,陕西
2020-02-28,245,0,200,1,0,0,0,,3,0,,,0.0,陕西
2020-02-29,245,0,207,1,0,0,0,,7,0,,,0.0,陕西
2020-03-01,245,0,209,1,0,0,0,,2,0,,,0.0,陕西
2020-03-02,245,0,216,1,0,0,0,,7,0,,,0.0,陕西
2020-03-03,245,0,218,1,0,0,0,,2,0,,,0.0,陕西
2020-03-04,245,0,222,1,0,0,0,,4,0,,,0.0,陕西
2020-03-05,245,0,224,1,0,0,0,,2,0,,,0.0,陕西
2020-03-06,245,0,226,1,0,0,0,,2,0,,,0.0,陕西
2020-03-07,245,0,226,1,0,0,0,,0,0,,,0.0,陕西
2020-03-08,245,0,227,1,0,0,0,,1,0,,,0.0,陕西
2020-03-09,245,0,227,1,0,0,0,,0,0,,,0.0,陕西
2020-03-10,245,0,227,1,0,0,0,,0,0,,,0.0,陕西
2020-03-11,245,0,232,2,0,0,0,,5,1,,,0.0,陕西
2020-03-12,245,0,232,2,0,0,0,,0,0,,,0.0,陕西
2020-03-13,245,0,232,2,0,0,0,,0,0,,,0.0,陕西
2020-03-14,245,0,232,2,0,0,0,,0,0,,,0.0,陕西
2020-03-15,245,0,232,2,0,0,0,,0,0,,,0.0,陕西
2020-03-16,246,0,233,3,0,0,1,,1,1,,,0.0,陕西
2020-03-17,246,0,236,3,0,0,0,,3,0,,,0.0,陕西
2020-03-18,246,0,237,3,0,0,0,0.0,1,0,0.0,,0.0,陕西
2020-03-19,246,0,237,3,0,0,0,,0,0,,,0.0,陕西
2020-03-20,248,0,239,3,0,0,2,,2,0,,,0.0,陕西
2020-03-21,248,0,239,3,0,0,0,,0,0,,,0.0,陕西
2020-03-22,248,0,239,3,0,0,0,,0,0,,,0.0,陕西
2020-03-23,248,0,240,3,0,0,0,,1,0,,,0.0,陕西
2020-03-24,249,0,240,3,0,0,1,,0,0,,,0.0,陕西
2020-03-25,252,0,242,3,0,0,3,,2,0,,,0.0,陕西
2020-03-26,253,0,242,3,0,0,1,,0,0,,,0.0,陕西
2020-03-27,253,0,242,3,0,0,0,,0,0,,,0.0,陕西
2020-03-28,253,0,242,3,0,0,0,,0,0,,,0.0,陕西
2020-03-29,253,0,242,3,0,0,0,,0,0,,,0.0,陕西
2020-03-30,253,0,242,3,0,0,0,,0,0,,,0.0,陕西
2020-03-31,255,0,242,3,0,0,2,,0,0,,,0.0,陕西
2020-04-01,255,0,242,3,0,0,0,,0,0,,,0.0,陕西
2020-04-02,255,0,244,3,0,0,0,,2,0,,,0.0,陕西
2020-04-03,256,0,245,3,0,0,1,,1,0,,,0.0,陕西
2020-04-04,256,0,245,3,0,0,0,,0,0,,,0.0,陕西
2020-04-05,256,0,246,3,0,0,0,,1,0,,,0.0,陕西
2020-04-06,256,0,246,3,0,0,0,,0,0,,,0.0,陕西
2020-04-07,256,0,246,3,0,0,0,,0,0,,,0.0,陕西
2020-04-08,256,0,246,3,0,0,0,,0,0,,,0.0,陕西
2020-04-09,256,0,246,3,0,0,0,,0,0,,,0.0,陕西
2020-04-10,256,0,248,3,0,0,0,,2,0,,,0.0,陕西
2020-04-11,256,0,248,3,0,0,0,,0,0,,,0.0,陕西
2020-04-12,256,0,248,3,0,0,0,,0,0,,,0.0,陕西
2020-04-13,256,0,248,3,0,0,0,,0,0,,,0.0,陕西
2020-04-14,256,0,251,3,0,0,0,,3,0,,,0.0,陕西
2020-04-15,256,0,251,3,0,0,0,,0,0,,,0.0,陕西
2020-04-16,256,0,252,3,0,0,0,,1,0,,,0.0,陕西
2020-04-17,256,0,252,3,0,0,0,,0,0,,,0.0,陕西
2020-04-18,256,0,252,3,0,0,0,,0,0,,,0.0,陕西
2020-04-19,256,0,252,3,0,0,0,,0,0,,,0.0,陕西
2020-04-20,256,0,253,3,0,0,0,,1,0,,,0.0,陕西
2020-04-21,277,0,253,3,0,0,21,0.0,0,0,0.0,,0.0,陕西
2020-04-22,279,0,253,3,0,0,2,,0,0,,,0.0,陕西
2020-04-23,279,0,253,3,0,0,0,,0,0,,,0.0,陕西
2020-04-24,283,0,253,3,0,0,4,,0,0,,,0.0,陕西
2020-04-25,286,0,253,3,0,0,3,,0,0,,,0.0,陕西
2020-04-26,286,0,253,3,0,0,0,,0,0,,,0.0,陕西
2020-04-27,286,0,253,3,0,0,0,,0,0,,,0.0,陕西
2020-04-28,306,0,253,3,0,0,20,,0,0,,,0.0,陕西
2020-04-29,306,0,253,3,0,0,0,,0,0,,,0.0,陕西
2020-04-30,306,0,254,3,0,0,0,,1,0,,,0.0,陕西
2020-05-01,306,0,255,3,0,0,0,,1,0,,,0.0,陕西
2020-05-02,306,0,260,3,0,0,0,,5,0,,,0.0,陕西
2020-05-03,306,0,263,3,0,0,0,,3,0,,,0.0,陕西
2020-05-04,306,0,263,3,0,0,0,,0,0,,,0.0,陕西
2020-05-05,308,0,264,3,0,0,2,,1,0,,,0.0,陕西
2020-05-06,308,0,266,3,0,0,0,,2,0,,,0.0,陕西
2020-05-07,308,0,268,3,0,0,0,,2,0,,,0.0,陕西
2020-05-08,308,0,292,3,0,0,0,,24,0,,,0.0,陕西
2020-05-09,308,0,293,3,0,0,0,,1,0,,,0.0,陕西
2020-05-10,308,0,294,3,0,0,0,,1,0,,,0.0,陕西
2020-05-11,308,0,296,3,0,0,0,,2,0,,,0.0,陕西
2020-05-12,308,0,297,3,0,0,0,,1,0,,,0.0,陕西
2020-05-13,308,0,297,3,0,0,0,,0,0,,,0.0,陕西
2020-05-14,308,0,300,3,0,0,0,,3,0,,,0.0,陕西
2020-05-15,308,0,301,3,0,0,0,,1,0,,,0.0,陕西
2020-05-16,308,0,301,3,0,0,0,,0,0,,,0.0,陕西
2020-05-17,308,0,301,3,0,0,0,,0,0,,,0.0,陕西
2020-05-18,308,0,303,3,0,0,0,,2,0,,,0.0,陕西
2020-05-19,308,0,303,3,0,0,0,,0,0,,,0.0,陕西
2020-05-20,308,0,303,3,0,0,0,,0,0,,,0.0,陕西
