date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-05-22,7261,0,2007,221,0,0,245,0.0,100,10,0.0,,0.0,尼日利亚
2020-05-23,7526,0,2174,221,0,0,265,0.0,167,0,0.0,,0.0,尼日利亚
2020-05-24,7839,0,2263,226,0,0,313,0.0,89,5,0.0,,0.0,尼日利亚
2020-05-25,8068,0,2311,233,0,0,229,0.0,48,7,0.0,,0.0,尼日利亚
2020-05-26,8344,0,2385,249,0,0,276,0.0,74,16,0.0,,0.0,尼日利亚
2020-05-27,8733,0,2501,254,0,0,389,0.0,116,5,0.0,,0.0,尼日利亚
2020-05-28,8915,0,2592,259,0,0,182,0.0,91,5,0.0,,0.0,尼日利亚
2020-03-02,1,0,0,0,0,0,1,0.0,0,0,,,,摩洛哥
2020-03-05,2,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-10,3,0,0,1,0,0,1,0.0,0,1,0.0,,0.0,摩洛哥
2020-03-11,6,0,0,2,0,0,3,0.0,0,1,0.0,,0.0,摩洛哥
2020-03-13,7,0,0,2,0,0,1,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-14,18,0,1,2,0,0,11,0.0,1,0,0.0,,0.0,摩洛哥
2020-03-15,28,0,1,2,0,0,10,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-16,37,0,2,2,0,0,9,0.0,1,0,0.0,,0.0,摩洛哥
2020-03-17,49,0,1,2,0,0,12,0.0,-1,0,0.0,,0.0,摩洛哥
2020-03-18,54,0,1,2,0,0,5,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-19,58,0,1,2,0,0,4,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-20,86,0,2,3,0,0,28,0.0,1,1,0.0,,0.0,摩洛哥
2020-03-21,96,0,2,3,0,0,10,0.0,0,0,0.0,,0.0,摩洛哥
2020-03-22,115,0,3,4,0,0,19,0.0,1,1,0.0,,0.0,摩洛哥
2020-03-23,143,0,5,4,0,0,28,0.0,2,0,0.0,,0.0,摩洛哥
2020-03-24,170,0,6,5,0,0,27,0.0,1,1,0.0,,0.0,摩洛哥
2020-03-25,225,0,7,6,0,0,55,0.0,1,1,0.0,,0.0,摩洛哥
2020-03-26,275,0,8,10,0,0,50,0.0,1,4,0.0,,0.0,摩洛哥
2020-03-27,345,0,8,23,0,0,70,0.0,0,13,0.0,,0.0,摩洛哥
2020-03-28,402,0,12,25,0,0,57,0.0,4,2,0.0,,0.0,摩洛哥
2020-03-29,479,0,13,26,0,0,77,0.0,1,1,0.0,,0.0,摩洛哥
2020-03-30,556,0,15,33,0,0,77,0.0,2,7,0.0,,0.0,摩洛哥
2020-03-31,617,0,24,36,0,0,61,0.0,9,3,0.0,,0.0,摩洛哥
2020-04-01,691,0,29,39,0,0,74,0.0,5,3,0.0,,0.0,摩洛哥
2020-04-02,708,0,31,44,0,0,17,0.0,2,5,0.0,,0.0,摩洛哥
2020-04-03,858,0,56,47,0,0,150,0.0,25,3,0.0,,0.0,摩洛哥
2020-04-04,919,0,68,59,0,0,61,0.0,12,12,0.0,,0.0,摩洛哥
2020-04-05,1021,0,76,70,0,0,102,0.0,8,11,0.0,,0.0,摩洛哥
2020-04-06,1120,0,81,80,0,0,99,0.0,5,10,0.0,,0.0,摩洛哥
2020-04-07,1242,0,93,90,0,0,122,0.0,12,10,0.0,,0.0,摩洛哥
2020-04-08,1275,0,97,93,0,0,33,0.0,4,3,0.0,,0.0,摩洛哥
2020-04-09,1374,0,109,97,0,0,99,0.0,12,4,0.0,,0.0,摩洛哥
2020-04-10,1448,0,122,107,0,0,74,0.0,13,10,0.0,,0.0,摩洛哥
2020-04-11,1545,0,146,111,0,0,97,0.0,24,4,0.0,,0.0,摩洛哥
2020-04-12,1661,0,177,118,0,0,116,0.0,31,7,0.0,,0.0,摩洛哥
2020-04-13,1763,0,203,126,0,0,102,0.0,26,8,0.0,,0.0,摩洛哥
2020-04-14,1888,0,217,126,0,0,125,0.0,14,0,0.0,,0.0,摩洛哥
2020-04-15,2024,0,229,127,0,0,136,0.0,12,1,0.0,,0.0,摩洛哥
2020-04-16,2283,0,249,130,0,0,259,0.0,20,3,0.0,,0.0,摩洛哥
2020-04-17,2564,0,281,135,0,0,281,0.0,32,5,0.0,,0.0,摩洛哥
2020-04-18,2685,0,314,137,0,0,121,0.0,33,2,0.0,,0.0,摩洛哥
2020-04-19,2855,0,327,141,0,0,170,0.0,13,4,0.0,,0.0,摩洛哥
2020-04-20,3046,0,350,143,0,0,191,0.0,23,2,0.0,,0.0,摩洛哥
2020-04-21,3209,0,359,145,0,0,163,0.0,9,2,0.0,,0.0,摩洛哥
2020-04-22,3446,0,417,149,0,0,237,0.0,58,4,0.0,,0.0,摩洛哥
2020-04-23,3568,0,456,155,0,0,122,0.0,39,6,0.0,,0.0,摩洛哥
2020-04-24,3758,0,486,158,0,0,190,0.0,30,3,0.0,,0.0,摩洛哥
2020-04-25,3897,0,537,159,0,0,139,0.0,51,1,0.0,,0.0,摩洛哥
2020-04-26,4047,0,557,160,0,0,150,0.0,20,1,0.0,,0.0,摩洛哥
2020-04-27,4115,0,669,161,0,0,68,0.0,112,1,0.0,,0.0,摩洛哥
2020-04-28,4252,0,778,165,0,0,137,0.0,109,4,0.0,,0.0,摩洛哥
2020-04-29,4321,0,928,168,0,0,69,0.0,150,3,0.0,,0.0,摩洛哥
2020-04-30,4423,0,984,170,0,0,102,0.0,56,2,0.0,,0.0,摩洛哥
2020-05-01,4569,0,1083,171,0,0,146,0.0,99,1,0.0,,0.0,摩洛哥
2020-05-02,4729,0,1256,173,0,0,160,0.0,173,2,0.0,,0.0,摩洛哥
2020-05-03,4880,0,1424,174,0,0,151,0.0,168,1,0.0,,0.0,摩洛哥
2020-05-04,5053,0,1653,179,0,0,173,0.0,229,5,0.0,,0.0,摩洛哥
2020-05-05,5219,0,1838,181,0,0,166,0.0,185,2,0.0,,0.0,摩洛哥
2020-05-06,5408,0,2017,183,0,0,189,0.0,179,2,0.0,,0.0,摩洛哥
2020-05-07,5548,0,2179,183,0,0,140,0.0,162,0,0.0,,0.0,摩洛哥
2020-05-08,5661,0,2302,185,0,0,113,0.0,123,2,0.0,,0.0,摩洛哥
2020-05-09,5910,0,2416,186,0,0,249,0.0,114,1,0.0,,0.0,摩洛哥
2020-05-10,6038,0,2545,188,0,0,128,0.0,129,2,0.0,,0.0,摩洛哥
2020-05-11,6281,0,2811,188,0,0,243,0.0,266,0,0.0,,0.0,摩洛哥
2020-05-12,6418,0,2991,188,0,0,137,0.0,180,0,0.0,,0.0,摩洛哥
2020-05-13,6512,0,3131,188,0,0,94,0.0,140,0,0.0,,0.0,摩洛哥
2020-05-14,6607,0,3310,190,0,0,95,0.0,179,2,0.0,,0.0,摩洛哥
2020-05-15,6652,0,3400,190,0,0,45,0.0,90,0,0.0,,0.0,摩洛哥
2020-05-16,6741,0,3487,192,0,0,89,0.0,87,2,0.0,,0.0,摩洛哥
2020-05-17,6870,0,3660,192,0,0,129,0.0,173,0,0.0,,0.0,摩洛哥
2020-05-18,6952,0,3758,192,0,0,82,0.0,98,0,0.0,,0.0,摩洛哥
2020-05-19,7023,0,3901,193,0,0,71,0.0,143,1,0.0,,0.0,摩洛哥
2020-05-20,7133,0,4098,194,0,0,110,0.0,197,1,0.0,,0.0,摩洛哥
2020-05-21,7211,0,4280,196,0,0,78,0.0,182,2,0.0,,0.0,摩洛哥
2020-05-22,7332,0,4377,197,0,0,121,0.0,97,1,0.0,,0.0,摩洛哥
2020-05-23,7375,0,4573,197,0,0,43,0.0,196,0,0.0,,0.0,摩洛哥
2020-05-24,7433,0,4703,199,0,0,58,0.0,130,2,0.0,,0.0,摩洛哥
2020-05-25,7532,0,4774,200,0,0,99,0.0,71,1,0.0,,0.0,摩洛哥
2020-05-26,7577,0,4881,202,0,0,45,0.0,107,2,0.0,,0.0,摩洛哥
2020-05-27,7601,0,4978,202,0,0,24,0.0,97,0,0.0,,0.0,摩洛哥
2020-05-28,7643,0,5195,202,0,0,42,0.0,217,0,0.0,,0.0,摩洛哥
2020-05-29,7697,0,5223,202,0,0,54,0.0,28,0,0.0,,0.0,摩洛哥
2020-03-02,1,0,0,0,0,0,1,0.0,0,0,,,,塞内加尔
2020-03-04,4,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-12,10,0,2,0,0,0,6,0.0,2,0,0.0,,0.0,塞内加尔
2020-03-13,21,0,2,0,0,0,11,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-14,24,0,2,0,0,0,3,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-15,26,0,2,0,0,0,2,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-16,27,0,2,0,0,0,1,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-17,31,0,2,0,0,0,4,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-18,36,0,2,0,0,0,5,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-19,38,0,5,0,0,0,2,0.0,3,0,0.0,,0.0,塞内加尔
2020-03-20,47,0,5,0,0,0,9,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-21,56,0,5,0,0,0,9,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-22,67,0,5,0,0,0,11,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-23,79,0,8,0,0,0,12,0.0,3,0,0.0,,0.0,塞内加尔
2020-03-24,86,0,8,0,0,0,7,0.0,0,0,0.0,,0.0,塞内加尔
2020-03-26,105,0,9,0,0,0,19,0.0,1,0,0.0,,0.0,塞内加尔
2020-03-27,119,0,11,0,0,0,14,0.0,2,0,0.0,,0.0,塞内加尔
2020-03-28,130,0,18,0,0,0,11,0.0,7,0,0.0,,0.0,塞内加尔
2020-03-29,142,0,27,0,0,0,12,0.0,9,0,0.0,,0.0,塞内加尔
2020-03-30,162,0,28,0,0,0,20,0.0,1,0,0.0,,0.0,塞内加尔
2020-03-31,175,0,40,0,0,0,13,0.0,12,0,0.0,,0.0,塞内加尔
2020-04-01,190,0,45,1,0,0,15,0.0,5,1,0.0,,0.0,塞内加尔
2020-04-02,195,0,55,1,0,0,5,0.0,10,0,0.0,,0.0,塞内加尔
2020-04-03,207,0,66,1,0,0,12,0.0,11,0,0.0,,0.0,塞内加尔
2020-04-04,219,0,72,2,0,0,12,0.0,6,1,0.0,,0.0,塞内加尔
2020-04-06,226,0,92,2,0,0,7,0.0,20,0,0.0,,0.0,塞内加尔
2020-04-07,237,0,105,2,0,0,11,0.0,13,0,0.0,,0.0,塞内加尔
2020-04-08,244,0,113,2,0,0,7,0.0,8,0,0.0,,0.0,塞内加尔
2020-04-09,250,0,123,2,0,0,6,0.0,10,0,0.0,,0.0,塞内加尔
2020-04-10,265,0,137,2,0,0,15,0.0,14,0,0.0,,0.0,塞内加尔
2020-04-11,278,0,152,2,0,0,13,0.0,15,0,0.0,,0.0,塞内加尔
2020-04-13,291,0,178,2,0,0,13,0.0,26,0,0.0,,0.0,塞内加尔
2020-04-14,299,0,183,2,0,0,8,0.0,5,0,0.0,,0.0,塞内加尔
2020-04-15,314,0,190,2,0,0,15,0.0,7,0,0.0,,0.0,塞内加尔
2020-04-16,335,0,194,2,0,0,21,0.0,4,0,0.0,,0.0,塞内加尔
2020-04-17,342,0,198,2,0,0,7,0.0,4,0,0.0,,0.0,塞内加尔
2020-04-18,350,0,211,3,0,0,8,0.0,13,1,0.0,,0.0,塞内加尔
2020-04-19,367,0,220,3,0,0,17,0.0,9,0,0.0,,0.0,塞内加尔
2020-04-20,377,0,235,5,0,0,10,0.0,15,2,0.0,,0.0,塞内加尔
2020-04-21,412,0,242,5,0,0,35,0.0,7,0,0.0,,0.0,塞内加尔
2020-04-22,442,0,253,6,0,0,30,0.0,11,1,0.0,,0.0,塞内加尔
2020-04-23,479,0,257,6,0,0,37,0.0,4,0,0.0,,0.0,塞内加尔
2020-04-24,545,0,262,6,0,0,66,0.0,5,0,0.0,,0.0,塞内加尔
2020-04-25,614,0,276,7,0,0,69,0.0,14,1,0.0,,0.0,塞内加尔
2020-04-26,671,0,283,8,0,0,57,0.0,7,1,0.0,,0.0,塞内加尔
2020-04-27,736,0,284,9,0,0,65,0.0,1,1,0.0,,0.0,塞内加尔
2020-04-28,823,0,296,9,0,0,87,0.0,12,0,0.0,,0.0,塞内加尔
2020-04-29,882,0,315,9,0,0,59,0.0,19,0,0.0,,0.0,塞内加尔
2020-04-30,933,0,334,9,0,0,51,0.0,19,0,0.0,,0.0,塞内加尔
2020-05-01,1024,0,356,9,0,0,91,0.0,22,0,0.0,,0.0,塞内加尔
2020-05-02,1115,0,368,9,0,0,91,0.0,12,0,0.0,,0.0,塞内加尔
2020-05-03,1182,0,372,9,0,0,67,0.0,4,0,0.0,,0.0,塞内加尔
2020-05-04,1271,0,415,10,0,0,89,0.0,43,1,0.0,,0.0,塞内加尔
2020-05-05,1329,0,470,11,0,0,58,0.0,55,1,0.0,,0.0,塞内加尔
2020-05-06,1433,0,493,12,0,0,104,0.0,23,1,0.0,,0.0,塞内加尔
2020-05-07,1492,0,562,13,0,0,59,0.0,69,1,0.0,,0.0,塞内加尔
2020-05-08,1551,0,611,13,0,0,59,0.0,49,0,0.0,,0.0,塞内加尔
2020-05-09,1634,0,643,15,0,0,83,0.0,32,2,0.0,,0.0,塞内加尔
2020-05-10,1709,0,650,18,0,0,75,0.0,7,3,0.0,,0.0,塞内加尔
2020-05-11,1886,0,715,19,0,0,177,0.0,65,1,0.0,,0.0,塞内加尔
2020-05-12,1995,0,742,19,0,0,109,0.0,27,0,0.0,,0.0,塞内加尔
2020-05-13,2105,0,782,21,0,0,110,0.0,40,2,0.0,,0.0,塞内加尔
2020-05-14,2189,0,842,23,0,0,84,0.0,60,2,0.0,,0.0,塞内加尔
2020-05-15,2310,0,890,25,0,0,121,0.0,48,2,0.0,,0.0,塞内加尔
2020-05-16,2420,0,949,25,0,0,110,0.0,59,0,0.0,,0.0,塞内加尔
2020-05-17,2480,0,973,25,0,0,60,0.0,24,0,0.0,,0.0,塞内加尔
2020-05-18,2544,0,1076,26,0,0,64,0.0,103,1,0.0,,0.0,塞内加尔
2020-05-19,2617,0,1133,30,0,0,73,0.0,57,4,0.0,,0.0,塞内加尔
2020-05-20,2714,0,1186,30,0,0,97,0.0,53,0,0.0,,0.0,塞内加尔
2020-05-21,2812,0,1251,33,0,0,98,0.0,65,3,0.0,,0.0,塞内加尔
2020-05-22,2909,0,1311,33,0,0,97,0.0,60,0,0.0,,0.0,塞内加尔
2020-05-23,2976,0,1416,34,0,0,67,0.0,105,1,0.0,,0.0,塞内加尔
2020-05-24,3047,0,1456,35,0,0,71,0.0,40,1,0.0,,0.0,塞内加尔
2020-05-25,3130,0,1515,35,0,0,83,0.0,59,0,0.0,,0.0,塞内加尔
2020-05-26,3161,0,1565,36,0,0,31,0.0,50,1,0.0,,0.0,塞内加尔
2020-05-27,3253,0,1586,38,0,0,92,0.0,21,2,0.0,,0.0,塞内加尔
2020-05-28,3348,0,1686,39,0,0,95,0.0,100,1,0.0,,0.0,塞内加尔
2020-05-29,3429,0,1738,41,0,0,81,0.0,52,2,0.0,,0.0,塞内加尔
2020-03-24,2,0,0,0,0,0,2,0.0,0,0,0.0,,,老挝
2020-03-25,3,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,老挝
2020-03-26,6,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,老挝
2020-03-30,9,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,老挝
2020-04-06,12,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,老挝
2020-04-07,14,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,老挝
2020-04-08,15,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,老挝
2020-04-09,16,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,老挝
2020-04-11,18,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,老挝
2020-04-21,19,0,2,0,0,0,1,0.0,2,0,0.0,,0.0,老挝
2020-04-28,19,0,7,0,0,0,0,0.0,5,0,0.0,,0.0,老挝
2020-04-29,19,0,7,0,0,0,0,,0,0,,,0.0,老挝
2020-05-06,19,0,9,0,0,0,0,0.0,2,0,0.0,,0.0,老挝
2020-05-07,19,0,9,0,0,0,0,,0,0,,,0.0,老挝
2020-05-08,19,0,13,0,0,0,0,0.0,4,0,0.0,,0.0,老挝
2020-05-11,19,0,13,0,0,0,0,,0,0,,,0.0,老挝
2020-05-12,19,0,13,0,0,0,0,,0,0,,,0.0,老挝
2020-05-14,19,0,14,0,0,0,0,0.0,1,0,0.0,,0.0,老挝
2020-05-17,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-18,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-19,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-20,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-21,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-22,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-24,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-25,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-26,19,0,14,0,0,0,0,,0,0,,,0.0,老挝
2020-05-27,19,0,16,0,0,0,0,0.0,2,0,0.0,,0.0,老挝
2020-03-15,1,0,0,0,0,0,1,0.0,0,0,0.0,,,巴哈马
2020-03-26,5,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,巴哈马
2020-03-27,9,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,巴哈马
2020-03-30,14,0,1,0,0,0,5,0.0,1,0,0.0,,0.0,巴哈马
2020-04-04,24,0,1,3,0,0,10,0.0,0,3,0.0,,0.0,巴哈马
2020-04-07,33,0,5,5,0,0,9,0.0,4,2,0.0,,0.0,巴哈马
2020-04-09,40,0,5,7,0,0,7,0.0,0,2,0.0,,0.0,巴哈马
2020-04-10,41,0,5,8,0,0,1,0.0,0,1,0.0,,0.0,巴哈马
2020-04-11,42,0,5,8,0,0,1,0.0,0,0,0.0,,0.0,巴哈马
2020-04-16,53,0,6,8,0,0,11,0.0,1,0,0.0,,0.0,巴哈马
2020-04-21,65,0,12,9,0,0,12,0.0,6,1,0.0,,0.0,巴哈马
2020-04-28,80,0,22,11,0,0,15,0.0,10,2,0.0,,0.0,巴哈马
2020-04-29,80,0,23,11,0,0,0,0.0,1,0,0.0,,0.0,巴哈马
2020-05-03,82,0,24,11,0,0,2,0.0,1,0,0.0,,0.0,巴哈马
2020-05-05,83,0,25,11,0,0,1,0.0,1,0,0.0,,0.0,巴哈马
2020-05-06,92,0,26,11,0,0,9,0.0,1,0,0.0,,0.0,巴哈马
2020-05-07,92,0,26,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-08,92,0,31,11,0,0,0,0.0,5,0,0.0,,0.0,巴哈马
2020-05-11,92,0,37,11,0,0,0,0.0,6,0,0.0,,0.0,巴哈马
2020-05-12,93,0,39,11,0,0,1,0.0,2,0,0.0,,0.0,巴哈马
2020-05-14,96,0,41,11,0,0,3,0.0,2,0,0.0,,0.0,巴哈马
2020-05-17,96,0,42,11,0,0,0,0.0,1,0,0.0,,0.0,巴哈马
2020-05-18,96,0,42,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-19,96,0,43,11,0,0,0,0.0,1,0,0.0,,0.0,巴哈马
2020-05-20,96,0,43,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-21,97,0,44,11,0,0,1,0.0,1,0,0.0,,0.0,巴哈马
2020-05-22,97,0,44,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-23,100,0,45,11,0,0,3,0.0,1,0,0.0,,0.0,巴哈马
2020-05-24,100,0,45,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-25,100,0,45,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-26,100,0,45,11,0,0,0,,0,0,,,0.0,巴哈马
2020-05-27,100,0,46,11,0,0,0,0.0,1,0,0.0,,0.0,巴哈马
2020-05-29,101,0,46,11,0,0,1,0.0,0,0,0.0,,0.0,巴哈马
2020-03-26,30,0,0,0,0,0,30,0.0,0,0,0.0,,,马约特岛
2020-04-14,217,0,69,3,0,0,187,0.0,69,3,0.0,,0.0,马约特岛
2020-04-21,311,0,117,4,0,0,94,0.0,48,1,0.0,,0.0,马约特岛
2020-04-22,326,0,125,4,0,0,15,0.0,8,0,0.0,,0.0,马约特岛
2020-04-23,354,0,144,4,0,0,28,0.0,19,0,0.0,,0.0,马约特岛
2020-04-27,433,0,235,4,0,0,79,0.0,91,0,0.0,,0.0,马约特岛
2020-04-28,460,0,235,4,0,0,27,0.0,0,0,0.0,,0.0,马约特岛
2020-05-05,686,0,352,6,0,0,226,0.0,117,2,0.0,,0.0,马约特岛
2020-05-06,739,0,352,9,0,0,53,0.0,0,3,0.0,,0.0,马约特岛
2020-05-08,854,0,352,10,0,0,115,0.0,0,1,0.0,,0.0,马约特岛
2020-05-11,1023,0,492,11,0,0,169,0.0,140,1,0.0,,0.0,马约特岛
2020-05-12,1095,0,492,12,0,0,72,0.0,0,1,0.0,,0.0,马约特岛
2020-05-13,1143,0,627,14,0,0,48,0.0,135,2,0.0,,0.0,马约特岛
2020-05-14,1210,0,627,16,0,0,67,0.0,0,2,0.0,,0.0,马约特岛
2020-05-17,1312,0,627,18,0,0,102,0.0,0,2,0.0,,0.0,马约特岛
2020-05-18,1312,0,627,18,0,0,0,,0,0,,,0.0,马约特岛
2020-05-19,1370,0,627,18,0,0,58,0.0,0,0,0.0,,0.0,马约特岛
2020-05-20,1475,0,894,19,0,0,105,0.0,267,1,0.0,,0.0,马约特岛
2020-05-22,1521,0,894,19,0,0,46,0.0,0,0,0.0,,0.0,马约特岛
2020-05-24,1587,0,894,20,0,0,66,0.0,0,1,0.0,,0.0,马约特岛
2020-05-25,1609,0,894,20,0,0,22,0.0,0,0,0.0,,0.0,马约特岛
2020-05-26,1634,0,894,20,0,0,25,0.0,0,0,0.0,,0.0,马约特岛
2020-05-27,1645,0,1314,20,0,0,11,0.0,420,0,0.0,,0.0,马约特岛
2020-05-28,1670,0,1315,21,0,0,25,0.0,1,1,0.0,,0.0,马约特岛
2020-03-04,1,0,0,0,0,0,1,0.0,0,0,0.0,,,斯洛文尼亚
2020-03-05,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-06,6,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-07,12,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-08,16,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-09,25,0,0,0,0,0,9,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-10,34,0,0,0,0,0,9,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-11,57,0,0,0,0,0,23,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-12,89,0,0,0,0,0,32,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-13,141,0,0,0,0,0,52,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-14,181,0,0,1,0,0,40,0.0,0,1,0.0,,0.0,斯洛文尼亚
2020-03-15,219,0,0,1,0,0,38,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-16,253,0,0,1,0,0,34,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-22,414,0,0,2,0,0,161,0.0,0,1,0.0,,0.0,斯洛文尼亚
2020-03-23,442,0,0,3,0,0,28,0.0,0,1,0.0,,0.0,斯洛文尼亚
2020-03-24,476,0,0,3,0,0,34,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-25,526,0,0,5,0,0,50,0.0,0,2,0.0,,0.0,斯洛文尼亚
2020-03-26,528,0,10,5,0,0,2,0.0,10,0,0.0,,0.0,斯洛文尼亚
2020-03-27,632,0,10,9,0,0,104,0.0,0,4,0.0,,0.0,斯洛文尼亚
2020-03-29,730,0,10,9,0,0,98,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-03-30,756,0,10,11,0,0,26,0.0,0,2,0.0,,0.0,斯洛文尼亚
2020-03-31,802,0,10,15,0,0,46,0.0,0,4,0.0,,0.0,斯洛文尼亚
2020-04-03,934,0,10,21,0,0,132,0.0,0,6,0.0,,0.0,斯洛文尼亚
2020-04-04,977,0,79,22,0,0,43,0.0,69,1,0.0,,0.0,斯洛文尼亚
2020-04-05,997,0,79,28,0,0,20,0.0,0,6,0.0,,0.0,斯洛文尼亚
2020-04-06,1021,0,102,30,0,0,24,0.0,23,2,0.0,,0.0,斯洛文尼亚
2020-04-07,1059,0,102,36,0,0,38,0.0,0,6,0.0,,0.0,斯洛文尼亚
2020-04-08,1091,0,120,40,0,0,32,0.0,18,4,0.0,,0.0,斯洛文尼亚
2020-04-09,1124,0,128,43,0,0,33,0.0,8,3,0.0,,0.0,斯洛文尼亚
2020-04-10,1160,0,137,45,0,0,36,0.0,9,2,0.0,,0.0,斯洛文尼亚
2020-04-11,1188,0,148,50,0,0,28,0.0,11,5,0.0,,0.0,斯洛文尼亚
2020-04-12,1205,0,150,53,0,0,17,0.0,2,3,0.0,,0.0,斯洛文尼亚
2020-04-13,1212,0,152,55,0,0,7,0.0,2,2,0.0,,0.0,斯洛文尼亚
2020-04-14,1220,0,152,56,0,0,8,0.0,0,1,0.0,,0.0,斯洛文尼亚
2020-04-15,1248,0,165,61,0,0,28,0.0,13,5,0.0,,0.0,斯洛文尼亚
2020-04-16,1269,0,174,61,0,0,21,0.0,9,0,0.0,,0.0,斯洛文尼亚
2020-04-17,1304,0,174,66,0,0,35,0.0,0,5,0.0,,0.0,斯洛文尼亚
2020-04-18,1317,0,190,70,0,0,13,0.0,16,4,0.0,,0.0,斯洛文尼亚
2020-04-19,1330,0,192,74,0,0,13,0.0,2,4,0.0,,0.0,斯洛文尼亚
2020-04-20,1335,0,193,77,0,0,5,0.0,1,3,0.0,,0.0,斯洛文尼亚
2020-04-21,1344,0,193,77,0,0,9,0.0,0,0,0.0,,0.0,斯洛文尼亚
2020-04-22,1353,0,197,79,0,0,9,0.0,4,2,0.0,,0.0,斯洛文尼亚
2020-04-23,1366,0,211,79,0,0,13,0.0,14,0,0.0,,0.0,斯洛文尼亚
2020-04-24,1373,0,215,80,0,0,7,0.0,4,1,0.0,,0.0,斯洛文尼亚
2020-04-25,1388,0,219,81,0,0,15,0.0,4,1,0.0,,0.0,斯洛文尼亚
2020-04-26,1396,0,221,82,0,0,8,0.0,2,1,0.0,,0.0,斯洛文尼亚
2020-04-27,1402,0,221,83,0,0,6,0.0,0,1,0.0,,0.0,斯洛文尼亚
2020-04-28,1408,0,223,86,0,0,6,0.0,2,3,0.0,,0.0,斯洛文尼亚
2020-05-01,1434,0,233,93,0,0,26,0.0,10,7,0.0,,0.0,斯洛文尼亚
2020-05-02,1439,0,239,94,0,0,5,0.0,6,1,0.0,,0.0,斯洛文尼亚
2020-05-04,1439,0,241,97,0,0,0,0.0,2,3,0.0,,0.0,斯洛文尼亚
2020-05-06,1448,0,246,99,0,0,9,0.0,5,2,0.0,,0.0,斯洛文尼亚
2020-05-07,1460,0,256,102,0,0,12,0.0,10,3,0.0,,0.0,斯洛文尼亚
2020-05-08,1450,0,252,100,0,0,-10,0.0,-4,-2,0.0,,0.0,斯洛文尼亚
2020-05-10,1457,0,256,102,0,0,7,0.0,4,2,0.0,,0.0,斯洛文尼亚
